HahaScaling (Scaling Vectors):
-0.950544 -2.916382 -0.506861
-1.168798 -1.806462 0.1411149
-0.08244167 -3.085685 -1.582457
-0.9779382 -1.45531 -1.105948
-0.5961426 -2.001881 -0.5180101
-0.9912274 -2.617095 -0.3757451
-0.8674861 -2.172045 -0.7847024
-1.159503 -3.136129 -1.884935
-1.519884 -2.119861 -1.645729
-1.158549 -1.187171 0.7762864
-0.9629349 -2.061339 -1.19006
-0.8795228 -2.230828 -0.01265332
-1.34037 -1.876577 -1.04115
-2.44614 -0.6670353 -1.317047
0.06402981 -2.401538 -0.9720485
-0.2332725 -1.524783 0.5856403
-1.086422 -1.539371 -0.2027865
-1.510701 -2.384118 -1.271679
-1.210112 -1.978488 -1.045747
-2.286272 -2.93896 -0.9635198
0.6820143 -1.47606 -0.2510127
-1.639736 -2.729928 -0.5481105
-0.8022724 -1.638383 -0.687883
-0.8260378 -2.403192 0.3926454
-1.371947 -2.039528 -0.4400088
-1.820718 -1.791402 -0.7941598
-0.8840697 -1.858674 -0.8506299
-1.343779 -2.528148 -1.400263
-1.014389 -2.489426 -1.974383
-0.8493737 -1.757178 -0.4941415
-1.427548 -2.938852 -1.592734
-0.4907617 -2.183174 -0.2935392
-1.128571 -3.298102 -1.481586
-0.9189329 -2.250608 -1.018489
-1.698928 -3.10948 -0.6933873
-0.2479644 -2.204221 -0.4241224
-0.2963901 -2.036563 -0.1043437
-1.250859 -2.38078 -1.479858
-2.063743 -1.69887 -1.144707
-0.2359664 -1.74689 -1.458589
-1.269364 -2.119353 -0.4419957
-1.387884 -2.3653 -0.5865452
-0.08332732 -1.605234 -0.9317834
-1.047475 -2.224563 -0.8092157
-0.1987072 -1.596074 -0.6127035
-0.9472349 -1.963527 -1.090619
-0.8781581 -2.977327 1.392959
-2.223902 -2.393958 -1.281505
-0.2707923 -2.459619 -1.121311
-1.178775 -1.534051 -0.2888362
-1.044321 -2.659904 -1.676995
-1.591314 -2.355198 -0.5790284
-1.419039 -2.434259 -1.049935
-0.1245672 -2.552782 -1.121858
-1.205739 -2.512654 -1.082252
-1.38993 -3.536431 -2.769058
-1.494367 -2.055912 -1.113308
-1.025161 -2.004524 -0.8327565
-1.428335 -1.5276 -0.843428
-0.3712319 -2.178705 -0.5189324
0.2488003 -1.732716 -0.6184096
-0.3831779 -1.375028 -0.9470348
-1.857188 -2.442178 0.4394698
-1.097676 -2.251083 -1.127544
-0.6783192 -2.694503 -1.911078
-1.433108 -1.933738 0.3650131
-1.679572 -2.015726 -0.5809882
0.01194172 -2.033072 0.005286622
-0.4496112 -2.525888 -0.1458373
-0.6942939 -2.039752 -0.5913604
-0.7406433 -1.614097 -0.6158736
-0.3682414 -2.594635 -0.6229588
-1.224579 -2.736493 -1.908266
-1.049823 -1.799153 -0.999626
-1.329123 -2.195701 -1.075288
-0.03747942 -2.299408 0.2737291
-0.01832946 -2.239189 -0.9443703
-0.3878534 -2.638927 -0.2597764
-0.4825746 -2.807733 0.255878
-1.191462 -2.01715 -1.404903
-0.09865159 -2.674264 -1.28093
-0.3831671 -1.37011 -0.708235
-1.239148 -3.267769 -1.025638
-0.6949064 -2.810622 -1.861367
-0.4835782 -2.485477 -0.9211227
-2.594129 -2.850779 -0.7087719
-1.248777 -2.118914 -0.9508889
-0.4772573 -2.097839 -0.3619038
-0.28354 -2.294953 -0.04296217
-0.7182339 -1.591399 -0.9985096
-0.6582654 -1.79499 -1.015799
-2.215343 -2.303962 -1.244277
0.2701447 -2.167262 -1.424425
-0.2698655 -2.012756 -2.006943
-1.533097 -2.351051 -1.640689
-1.863729 -3.263425 -0.8440842
-0.1595158 -3.310922 -0.7551344
-0.9436913 -2.60316 -0.5953276
-1.516029 -2.409493 -0.9437729
-0.6455353 -2.805701 -0.1051266
-0.6180621 -1.869399 -0.1995031
-2.646901 -1.882817 -0.1257823
-0.5101843 -1.959063 -0.9210039
-0.9867523 -2.228974 -1.34666
0.01480018 -3.317031 -0.5172182
-0.8138135 -2.493893 -1.472521
-1.234134 -2.088866 -0.8089507
-0.9626403 -2.957946 -0.8725498
-1.445749 -2.471085 -1.263942
-0.1051114 -2.292291 1.579729
-1.087012 -1.361459 -0.5292112
-0.3510563 -1.300686 -0.01155464
-0.6450478 -2.205621 -0.187358
-2.042331 -2.656136 1.517599
-0.83205 -1.615224 -1.262132
-0.3080649 -1.262699 -0.610836
-0.7055555 -1.471726 -0.5776257
-0.4551418 -1.418692 -0.3675655
-1.261644 -2.431328 -1.124405
-0.6547312 -2.479032 -0.7743265
-2.200009 -2.497442 -0.001148198
-0.8995397 -3.123914 -0.004470185
-0.9966716 -1.466696 0.07187945
-1.268144 -1.478728 -0.6479181
-0.4984053 -1.974724 -1.697705
0.01117977 -2.119089 -2.269299
-0.2152664 -2.558965 -1.895465
0.03365821 -2.098355 -1.930641
0.02266653 -1.659162 0.1889661
-2.501344 -1.850239 0.1508984
-0.9200892 -1.979797 -0.3182867
-1.903269 -1.539743 -1.525466
-2.130852 -2.776336 -1.096246
-1.135199 -2.255891 -0.9434341
-0.9083801 -1.999924 -0.4627394
-1.329996 -2.106786 -1.61412
-2.220207 -1.72436 -0.1614751
-1.408304 -1.677849 -1.58725
-0.7187212 -1.52357 -0.905152
-0.7096111 -1.775115 -0.873481
-1.017066 -1.915812 -0.7234439
-0.9301055 -2.10939 -0.8362253
-1.316074 -1.7609 -1.69965
0.6414981 -2.124197 -1.781899
-1.981336 -1.832135 -0.7537826
-1.447935 -2.217165 -1.727456
-1.195822 -1.879618 -1.379424
0.3998276 -0.9257801 -0.7040253
-0.8751529 -1.924519 -0.5463263
-0.1932182 -2.870683 -0.8827518
-1.802945 -1.301499 -0.5376815
-0.3757183 -1.546826 -1.968585
-0.03849696 -2.072536 -0.1435981
-0.9135252 -2.489404 0.7164638
-0.4565508 -1.888041 -1.258777
-1.054182 -0.9172681 -0.6816576
-0.2706865 -2.190354 -1.87707
-1.378393 -2.408135 0.801447
-0.5829294 -2.748495 -1.200651
-0.5675772 -4.099113 -0.3983041
-0.8178608 -2.227054 -1.361359
-2.36828 -2.400359 -1.357749
-1.060073 -1.683034 -0.8305102
-0.8746511 -2.187847 -0.6580992
-2.155856 -2.978482 -1.786103
-0.6944167 -2.363918 -0.6990576
-0.6473666 -2.466338 -1.567542
-1.338216 -3.701673 -1.359692
-1.455795 -3.202806 -1.003924
-1.452141 -3.436148 0.5177187
-1.284775 -3.137792 0.4842771
-0.693472 -3.354854 -0.8234018
-0.8708605 -1.92726 -0.540629
-1.298193 -1.581749 -2.217054
-0.2939481 -2.146829 -0.4403618
-0.6207677 -1.724573 -0.6129029
-1.851426 -1.891394 0.04847949
-0.2307156 -3.09397 -0.9912243
-1.316645 -1.9094 -1.389319
-0.6994371 -3.526259 -1.37474
-0.8877542 -2.906385 -1.459679
-1.366327 -2.176276 0.456562
-2.394155 -3.443748 -0.9241808
-0.836103 -2.009951 -1.027741
-0.5814794 -1.963663 -0.5616913
-1.65691 -2.963478 -0.6742701
-1.445948 -4.16447 -0.6354771
-1.024252 -2.117495 -0.8769512
-0.1606589 -2.288868 -0.806289
-0.8422209 -3.220411 -1.014901
0.4968001 -2.808713 -1.13986
-0.6698488 -2.900972 0.09906248
-0.4232946 -3.221634 -0.2953745
-0.7988135 -2.000508 -1.662842
-1.458277 -1.520729 -0.6447358
-0.9352823 -1.079143 -1.125542
-0.4199782 -0.9125261 -0.8282942
-0.5406827 -1.395542 -0.4091503
-1.372531 -2.026505 -0.1921702
-1.117488 -2.81209 -0.9470117
-1.313957 -2.162282 -0.8661183
-0.8013458 -1.938359 -1.875923
-0.9056 -2.12505 -0.9799801
-0.5095558 -1.755665 -0.480944
-0.2191605 -0.892033 -0.05734209
-0.56231 -1.092797 -0.4195595
-0.9022331 -0.9091034 -0.7907895
0.8959394 -2.617583 0.3084126
0.1843413 -2.33076 -0.6918344
-0.9837616 -2.528242 -0.5287723
-1.681898 -3.180789 -2.293277
-2.158137 -1.732403 -1.118066
-0.9340372 -2.286586 -0.3986374
0.09070466 -2.324028 -1.495624
0.7216598 -1.002092 0.3821236
0.5661853 -1.077822 -0.2779476
-0.8706616 -1.97559 -1.185998
-1.709097 -2.206503 -1.218476
-1.670239 -2.014748 -1.397467
-1.070178 -2.331896 -1.832089
-0.05992891 -2.574729 -0.9286194
1.675899 -2.185775 -1.014763
-0.6866271 -3.17731 1.282881
-0.1174343 -2.752503 -1.09524
-0.3147643 -2.184314 -1.064332
-1.241247 -1.71721 -0.7372609
-0.7422544 -2.422533 -0.6650159
-0.2114482 -2.157309 0.4354087
-1.49803 -0.9526353 0.5310294
0.0163824 -1.144043 -0.4602768
-0.485302 -1.474946 -0.75278
-0.8627835 -2.055639 -0.7884847
-0.8402625 -1.95545 -0.7506636
-0.3044954 -1.801318 0.4439498
-1.360993 -1.392465 -0.5370043
-0.2810095 -2.53874 -0.2872938
-1.652127 -2.503853 -1.354045
-0.8432624 -1.288767 -0.9487163
-1.205109 -2.335944 -2.232737
-0.05790935 -1.545288 -0.8163564
-0.7322415 -2.541414 -0.6089525
-0.7412432 -1.454638 -0.9266659
-0.4448979 -2.264023 -0.2740176
-1.860894 -1.902256 -1.295962
-1.698061 -1.85376 -1.055223
0.5349168 -2.269849 -1.655097
0.821487 -2.990896 -0.6655932
-0.9137769 -2.009899 -1.759462
-1.361259 -2.361726 -1.458016
-1.225423 -1.904237 -1.149434
-1.548507 -1.674989 1.003975
-0.747247 -2.420243 -1.18
-0.044778 -1.961656 -1.406254
-0.6608801 -2.329177 -0.5541894
-0.6882655 -2.279123 -1.231098
0.4356163 -2.618819 -1.295246
-0.5666802 -3.00518 -2.149368
-1.680923 -2.259238 -1.651343
0.720212 -3.290636 -1.171674
-2.216354 -2.139984 -1.072142
-1.133067 -2.044511 -2.055782
-0.8809943 -3.00897 -0.5097179
-0.4284121 -3.14067 -0.1954278
-1.004779 -2.545941 -0.9521824
0.2957839 -1.765435 -1.389529
-0.9085985 -2.047792 -1.495366
-0.2862476 -3.213628 -1.456763
-1.071986 -1.603338 -1.147942
-2.322899 -2.41446 -0.3879162
-1.022755 -2.077084 -1.210577
-0.2540781 -2.091137 -0.5927261
-0.3801281 -1.210895 0.2594323
0.7159671 -2.373435 0.09289692
0.688294 -2.370203 0.08295128
-0.3042903 -1.370077 -1.306465
0.7439303 -2.511124 -1.232211
-0.9913987 -0.5501633 1.082892
-0.5280632 -2.417765 -1.137969
-1.308704 -1.923365 -1.364962
-1.717046 -2.854115 -0.329655
-2.393618 -2.793095 0.3164708
-1.368894 -2.500567 -0.928651
-0.07920501 -1.702073 -0.08766405
-0.3696209 -2.678712 0.2551929
-1.570388 -1.742154 -1.515609
-0.5830172 -2.113959 -1.044775
-0.8389513 -1.898231 -1.112712
-1.738015 -2.51251 -1.095244
-1.268559 -2.482302 -0.5447142
-0.4132577 -1.866604 -0.18774
-1.970576 -2.563778 -0.7613586
-1.467274 -2.155614 -1.229221
-1.521535 -2.083083 -1.755964
-1.983993 -2.214501 0.1746841
-0.5292271 -1.356381 0.06755152
-1.649764 -3.284136 -1.785919
-0.8392685 -2.140499 -0.8168894
-2.314092 -2.528988 -1.844808
-1.911655 -2.231741 -1.854042
-0.4987818 -1.982391 -0.979778
-0.9347537 -2.879122 -1.071873
-1.135059 -2.775052 -1.464654
-1.329827 -2.539259 -1.342118
-0.5531928 -2.616291 -0.827824
0.3764033 -2.965429 -0.3254699
-1.122741 -2.102704 -0.5282998
-0.5295292 -2.806426 -0.8654938
-1.382291 -2.358484 -1.586401
-1.204209 -3.103035 -1.132415
-0.8177023 -1.915728 -0.8195412
-0.8657266 -2.746079 -1.538549
-1.92432 -1.955263 -0.605352
-0.732186 -2.169178 -0.8171788
-1.601141 -2.300556 -1.055198
-0.6983332 -2.285083 -1.340588
-0.02461907 -1.941572 -1.477257
-0.7546348 -1.724501 -1.474703
-1.625616 -2.20955 -1.764667
-1.115681 -0.4871358 -0.05048281
0.1540106 -0.7408357 0.04940142
-0.9283159 -1.970406 -0.9760038
-0.4018306 -1.507353 -1.089138
-0.0986607 -1.758428 -0.4962474
-2.15983 -2.459048 -1.390489
-0.8104479 -1.55745 -0.7888986
-0.6666584 -1.923186 -0.9289628
-1.861278 -1.863276 -0.1100967
-1.547651 -2.821502 -1.71542
-1.974509 -2.887827 -0.7824165
-1.261797 -2.864248 -0.5474733
-1.403967 -1.875638 -0.9981292
-1.783883 -1.662515 -0.1090142
-0.2405235 -1.963307 -0.4170431
-1.523947 -1.20808 -0.8691462
0.2649147 -1.545636 -1.128342
-0.6270227 -2.016623 -2.027868
-0.9972967 -2.56121 -0.9069857
-1.521464 -2.421737 -0.3705769
-0.641309 -2.682569 -1.056625
-0.905784 -2.485671 -1.450237
-0.6858291 -2.354071 -0.229882
-1.470446 -3.147643 0.004895103
-0.5049744 -1.712406 -0.8519804
-0.8955622 -2.940203 0.02032257
-1.16751 -1.505297 -0.8617703
-1.119806 -2.201748 -1.207074
-1.29378 -1.716582 -1.035846
-0.5576608 -3.114392 -1.225586
-0.7787377 -2.692981 -1.458602
-1.154434 -2.901243 -1.374391
-0.5003088 -2.784659 -1.263635
-1.091293 -1.703921 -0.9561111
-0.8632864 -1.518721 -0.3843536
0.1894153 -1.260494 -0.03013984
-0.854887 -3.050048 -2.063241
-1.603278 -2.069409 -0.8291612
-0.6594971 -2.714033 -1.077083
-0.2153064 -3.499566 -0.3902955
-0.9915223 -1.960039 -0.2914395
-0.9270832 -1.17227 -0.30272
-1.767006 -1.809771 -0.1232594
-0.287347 -2.097846 -0.550791
-0.2250134 -0.5957012 -0.5095267
-1.035647 -2.391551 -1.001573
-1.718523 -2.907773 -1.562802
-1.216283 -2.714868 -1.152532
-1.270132 -2.673686 -1.071508
-0.8486341 -2.483227 -1.221826
-1.351757 -3.305885 -2.594444
0.5823138 -2.97277 -0.8664896
-0.8505588 -1.036921 -0.2510823
-0.8324265 -2.225421 -1.041734
-0.6940826 -2.041249 -0.01522322
-1.113185 -2.259098 -0.9123468
-0.9801421 -0.7988851 0.5557148
-0.7864697 -1.812962 -0.2824792
-1.179286 -2.114791 -0.5363087
-1.701043 -2.911987 -1.418746
-0.915659 -1.947845 -1.014595
0.0687759 -2.921536 -0.6194578
-0.3688616 -2.662976 -1.097651
-0.8202637 -1.227027 0.6837348
-2.086483 -2.927531 -0.3811927
-1.052866 -2.816179 -1.687039
-1.330335 -1.554198 -1.845721
-1.389757 -2.07953 -1.758472
-0.7700317 -2.406245 1.64455
-1.41711 -2.273633 -0.8409464
-0.6572741 -2.723286 0.3219199
-0.9278305 -1.987681 -1.157639
-1.18559 -2.034082 -1.130553
-1.424046 -2.226427 -0.7849951
-0.7421063 -2.026012 0.1839631
-0.7059048 -2.185287 -1.085923
-1.890108 -1.643883 -0.03615888
-1.331107 -0.2145462 -1.108655
-0.6399203 -2.401304 -0.7785403
-0.5290825 -2.391267 -0.4554215
-0.2891155 -1.788119 -0.8697481
-1.649978 -2.005164 0.2498567
-0.3328669 -1.998869 -0.9496884
-1.311541 -2.365673 -0.8575469
-1.012587 -2.68326 0.1941003
-0.6900953 -2.18942 -1.365384
-1.198218 -2.066712 -0.7916936
-1.468485 -2.347673 -0.1556775
-1.052892 -2.727811 -2.275822
-1.253568 -2.322258 -0.7224548
-0.3881342 -2.095504 -1.144901
-1.019128 0.1208089 1.128032
-2.076707 -2.483139 0.7490691
-1.591375 -0.8208385 0.9165261
-0.4279769 -2.551481 -2.810148
-2.029207 -3.512388 -1.442459
-0.06587598 -3.006514 -0.8346428
-0.9904966 -1.997032 -0.9149633
-1.148944 -2.168329 -0.9375364
-0.2299756 -3.249452 2.20169
-1.910294 -2.959867 -0.8557277
-1.266558 -1.720794 -0.6109417
-1.729065 -2.213 -0.9813708
-0.7555987 -2.24879 -0.4054489
-2.280987 -2.525176 -0.8532723
-0.7280905 -2.155298 -1.090795
-0.5308313 -2.594517 -1.383714
-0.8189573 -1.698115 -2.024077
-0.005338847 -2.65799 -0.4536691
-1.505436 -2.63222 -1.326739
2.094011 -1.000143 -2.411614
-0.9788291 -2.851918 -1.358469
-1.054903 -2.878752 -0.9547461
0.09966442 -1.477381 -0.9934188
-1.154811 -2.155332 -1.004254
0.2013757 -2.761745 -1.370053
-1.740107 -3.098033 -1.609165
-1.056694 -1.542956 -1.700785
-0.7011358 -2.62724 -1.780226
-0.9847715 -2.198272 -1.433259
0.3158497 -1.890752 0.8691002
-0.3643212 -2.865937 -0.7893873
-0.6342112 -1.950954 -1.619135
-1.788468 -2.30366 -0.9066686
-0.2730587 -2.831054 -0.9269491
-1.323372 -2.725663 -0.746857
-1.076052 -2.267436 -0.3827682
-1.211902 -2.083894 -1.262692
0.009789474 -2.755964 -0.9910947
-0.2198132 -3.251847 0.1249725
-1.04789 -2.984452 -0.6004916
-0.3703878 -2.701655 -0.1124069
-0.2141432 -2.066011 -1.599181
0.3854581 -1.63415 -0.5362546
-0.5223197 -2.82596 -0.2773509
-1.777538 -2.968102 -0.3825817
0.4253973 -1.624017 -1.932141
-0.8712872 -2.337281 0.05085428
-1.291668 -2.383871 -1.673268
0.6645774 -1.159606 0.000115918
-1.829385 -3.532859 -1.591098
-1.497039 -1.917037 -1.856631
0.5259593 -3.199055 -1.86509
-1.513842 -2.390376 -0.07794937
-0.2566896 -2.517519 -1.217362
-1.175125 -2.168378 -0.410769
-0.4013867 -2.403299 -0.09664965
-0.2385181 -2.298431 -1.284179
0.03110327 -1.879233 0.3958311
-0.7502331 -0.8568783 -0.9311479
-0.2802781 -1.916257 -0.6646336
0.5199199 -2.438601 -1.343043
-1.542814 -2.242468 0.2566673
0.4530056 -3.768337 -2.110967
-1.929966 -2.737103 -2.128433
-1.545606 -2.804798 -2.356717
-1.104925 -2.118552 -0.7081256
1.075521 -3.253594 -0.485291
-0.9569599 -2.750919 -1.122101
-1.380279 -1.450429 -1.270864
1.092211 -2.069378 1.528613
-0.837302 -2.087374 -0.9257354
-1.946051 -2.667561 -1.687143
0.1103304 -2.634072 -1.692537
0.6570761 -3.113114 -1.98724
-0.3225027 -3.218189 -0.9105088
1.163547 -3.355545 -2.253897
-0.8871742 -1.903322 -0.9340825
0.2364676 -2.055392 -1.787385
-0.4870841 -1.907828 -1.064453
1.210093 -1.914217 1.257689
0.3987719 -2.070001 -1.468533
-0.3539062 -2.293538 -0.1029468
0.06014755 -2.854333 -2.632922
-1.162155 -1.22 -1.327119
-0.7384875 -1.352733 -0.7969461
-0.8391191 -2.360647 0.3955686
-0.8733904 -3.101852 -0.9013717
-0.4546571 -2.573488 -1.347586
-0.3045321 -2.180384 -0.9661831
-0.5114505 -1.561494 -0.07097626
-1.287081 -2.695649 -2.247532
-0.3134511 -3.093063 0.3233812
-0.9808717 -2.507456 -1.093739
-0.2150973 -2.201737 -2.001103
-0.3844419 -1.854182 -1.614942
-1.036123 -2.950855 -1.135471
-1.162145 -1.594597 -1.141444
-1.40555 -2.146622 -1.420772
-1.036294 -1.78133 0.5791318
0.5549235 -2.843751 -0.3530533
-0.9033151 -1.768555 -0.4100904
-0.4180602 -0.7102033 -0.925875
-0.4746047 -1.628773 -0.1165437
-0.003718132 -1.660846 -0.7495024
-0.4657337 -2.377853 -0.5076286
-0.406426 -2.100319 -0.1999974
-1.354566 -1.887926 0.1545884
-0.8910819 -2.98142 -0.1442918
-0.7794479 -1.279558 -0.7124771
-1.302047 -1.505669 -1.399454
-0.4209533 -1.515518 -0.8280658
-0.6099817 -2.187712 0.2253969
-0.8845608 -1.234413 -0.03468292
-0.5776362 -2.165058 -0.7772366
0.8228986 -1.588747 -1.119527
-0.2343019 -1.999958 0.4914079
-1.649451 -3.117622 -0.9071349
-1.037518 -1.969867 -1.099749
-1.217318 -2.237809 -1.196294
-2.046211 -2.538791 -0.1119125
0.06799752 -3.517871 1.893241
-1.455998 -1.438406 2.087929
-1.858196 -2.365234 0.04204909
-0.8687735 -1.529201 -0.3484125
-0.3117197 -2.235435 -1.644004
-0.7127808 -3.062643 -1.454966
-1.969788 -2.210939 -0.4314017
-1.826256 -3.634829 -1.566598
-1.695901 -2.207033 -1.154511
-1.466165 -2.261109 -2.061459
-1.561095 -1.660932 -2.127627
-0.4260889 -1.664608 -1.23145
-0.9214864 -3.632627 -1.347873
-2.114229 -2.823829 -1.827109
-0.9767005 -2.118057 -1.061327
-1.978834 -2.027741 -0.8933095
-0.9656147 -2.966463 -0.4594976
-0.9960189 -2.166817 -0.8126482
-0.6104217 -2.242331 0.0545949
-1.164312 -2.746652 -1.056779
-1.56703 -2.294461 -1.568669
-1.273993 -1.812795 -1.257305
-0.8663666 -2.775456 -1.421303
-0.502053 -2.234376 0.8218377
-1.023671 -2.327119 -0.608219
-0.6535276 -2.359809 -1.552025
-0.960503 -2.668085 -2.095037
-1.2607 -2.409988 -1.920426
-1.601108 -3.365739 -1.400033
-1.209941 -1.529207 0.7379535
-1.334481 -2.424973 -2.064132
-1.973917 -2.312155 -1.508347
-1.539162 -2.92937 -1.201628
-1.850616 -3.5686 -1.82296
0.1163281 -1.728105 -0.07923
-1.208521 -2.166707 -0.3384899
-1.584799 -2.728317 -1.006841
-0.4749319 -2.619946 -1.491651
-1.809702 -2.15563 -1.535963
-1.396644 -2.244548 -1.417653
-0.9936763 -2.333122 -1.323244
-0.7834015 -2.146528 -0.4770135
-1.259002 -2.400868 -2.110113
-0.6366581 -2.097037 0.4545934
-0.1513875 -3.065567 -1.471891
0.8141222 -1.96165 0.9368384
-1.418863 -2.090747 -1.84972
-1.143329 -2.309771 -1.374844
-0.258199 -2.311046 -0.4050637
-0.5074154 -3.374618 -1.880352
-0.9620253 -1.376733 1.635259
0.04956652 0.1045511 -0.03279275
0.1774828 -2.51249 -0.4264989
-1.473752 -2.085908 -0.5487264
-1.651904 -2.31708 -1.216154
-1.075374 -2.112579 -0.974513
-0.3278376 -2.551717 -0.7781551
-0.7015522 -1.955795 -1.369975
-1.555952 -2.864067 -0.7225367
-1.655323 -1.951257 -1.608092
-2.235275 -2.631938 -1.221719
-1.486541 -2.679377 -0.5169714
-1.67507 -2.685461 -0.757319
-0.3409666 -1.266874 0.104067
-1.243515 -2.389961 -0.8329518
-0.2954273 -0.4870746 0.01591198
-1.764516 -2.415076 -1.16777
-1.394484 -2.378534 -1.703591
0.108552 -1.498413 -0.9465402
-0.9955075 -2.162984 -0.7630184
-1.04583 -1.387942 -1.065711
-2.373734 -2.581792 -1.462015
-1.138912 -2.498039 -1.765732
-0.2506687 -2.662195 -0.6368977
-1.39251 -2.103137 -1.131825
-0.9658627 -2.708746 -0.8426422
-0.09089442 -2.412341 -0.6974585
-2.112693 -2.582572 -0.9267064
-0.6118513 -3.307989 -2.613561
-0.934335 -2.665258 -0.7295381
-0.6081443 -3.090155 -2.092002
-2.154313 -2.262411 -1.516334
-0.4994518 -2.00991 -1.465771
-0.9473825 -2.440708 -0.86999
-0.7790992 -2.527891 -1.616862
-1.306608 -1.304616 -2.205286
-1.386202 -2.079581 -0.8153028
-0.07659441 -2.349492 -1.199401
-0.756395 -1.954793 -1.344538
-1.101527 -2.201758 -1.685637
0.2897014 -1.169314 -0.5857929
-1.209961 -2.188927 -1.084219
-0.9512557 -1.756588 -1.505985
-2.028775 -1.834531 -0.9360023
-0.3042928 -0.8537035 -1.268805
-0.3640301 -1.946366 -2.008343
-1.610255 -2.344851 -1.064241
-0.4183851 -1.277955 -1.039697
-0.02127628 -2.127086 -1.641319
-0.9552909 -1.372347 -1.179165
-1.264994 -2.358422 -1.175763
-0.3592259 -2.669666 -1.337851
-1.037303 -1.727001 -0.945766
0.14909 -2.549374 0.8185564
-1.914009 -3.000953 -1.579787
-0.3276277 -1.575463 -1.047798
-0.6810854 -2.361224 -0.73861
-1.430492 -1.216115 -1.23643
-2.066607 -1.304693 -0.6937636
-2.239671 -1.893131 -0.4328488
-1.09283 -2.172756 -1.223808
-1.464278 -3.082824 0.03775958
1.003947 -1.871692 -1.226422
-1.393592 -1.988269 -0.2233589
-0.9526027 -1.036652 -1.580651
-0.02826378 -1.322921 -1.867967
-2.111798 -3.371826 -2.08248
-0.6202269 -3.649345 -0.9648597
-1.119873 -3.191235 -0.8502554
-1.020295 -2.859931 -1.272518
-1.637408 -2.03779 -0.9801688
-0.249922 -2.297917 -0.1904657
-0.8700775 -1.419675 -0.1383917
-0.901526 -2.567482 -1.327762
-0.7540968 -1.599135 -0.4416546
-1.118017 -1.680542 -1.172853
-0.9679522 -2.697684 -0.0002466256
-0.01564772 -2.369159 -0.8453494
-0.6363266 -2.245017 -0.5854664
-1.912649 -2.911709 -0.06861187
-1.785967 -2.192399 -1.258905
-0.7213312 -1.991505 -1.116501
-2.646117 -2.181085 -0.5917374
-1.161257 -2.120932 -1.38536
-0.6582062 -2.957494 -0.6524982
0.8116886 -1.349538 -0.6428245
-0.7877077 -2.205753 -1.102162
-1.310699 -2.225548 -0.792138
-1.614223 -2.418255 -1.139708
-0.5885787 -2.520261 0.2315365
-1.428678 -2.830894 -1.063196
-0.6179242 -1.049196 -1.771214
-1.516058 -1.547869 -0.6479102
-1.54482 -2.268269 -1.42427
-0.208508 -2.458224 -1.157261
-1.020183 -1.636668 -0.587819
-1.120074 -2.261647 -1.537345
-1.124101 -2.292914 -0.5719341
-0.770613 -2.864485 -0.6435664
0.02755533 -2.80734 -0.2660736
-1.241279 -1.376331 -1.355587
0.04453359 -2.448467 -1.069572
-2.230476 -3.773882 -2.360438
-1.077045 -1.61932 -1.090663
-0.678762 -2.983199 -0.05431782
1.159955 -1.692523 -1.298215
-0.8618934 -2.68068 0.400212
-0.8169267 -1.813779 -0.8774745
-1.006222 -3.005275 -1.476698
-1.248494 -0.5175469 -0.3053809
-1.598594 -3.200575 -0.9193127
-1.305668 -2.235837 -1.378624
-1.612054 -2.977811 -0.2455874
-0.4897252 -2.73586 -1.688897
-0.6522645 -3.18079 -1.368598
-1.101864 -3.227255 -1.610668
-0.1980704 -3.211053 -0.3742245
-1.143927 -2.434636 -1.001582
-1.29994 -2.190479 -0.9732311
-2.708583 -2.618201 -0.9027559
-1.159215 -1.932006 -0.9907361
-0.8904639 -2.204005 -0.8828696
-1.886725 -2.491181 -0.7783173
-0.7238997 -2.111976 -0.8543217
-0.5424992 -3.123725 -3.192933
-0.8071453 -1.690897 -1.195231
-0.7926985 -2.212768 -2.394214
-3.278047 -2.142651 -1.659671
-0.2425447 -2.574296 -2.236425
-3.434118 -3.376546 -0.6961377
-0.4195819 -3.029944 -1.369426
-0.2470919 -1.530916 -1.37116
-0.3629565 -2.664341 -0.3255867
-1.035579 -3.003745 -0.382085
-0.8624756 -2.731054 -0.8331214
-0.2748537 -2.365866 -0.9132182
-1.460607 -2.713893 -1.483118
-1.158559 -2.515437 -0.7823752
-0.7322426 -3.2365 -1.42765
-0.7999263 -1.632622 -0.2775316
-1.385516 -2.893253 -0.9385376
-0.3208435 -2.534229 -0.4036915
-0.4742967 -3.26832 -2.071149
-0.9309015 -3.188858 -1.111622
