RBuffer (Rotation Quaternions):
0.6075726 -0.328341 0.5677221 -0.4480394
-0.5561211 0.4324265 -0.3447353 0.6203983
-0.03028053 0.03681236 -0.5773022 0.8151381
0.7460745 -0.6244751 -0.1500167 -0.1757801
0.7755157 -0.6281779 0.0575706 0.02555976
-0.54944 0.5781941 -0.2325873 -0.5565163
-0.6587689 0.7428343 0.1190779 -0.006407533
0.6236804 0.2956531 0.1966534 0.696376
0.1024305 -0.001129727 0.706767 0.6999907
0.3770461 0.9236332 0.0466668 -0.05059774
0.0353622 -0.04616268 -0.5679151 0.8210304
0.7441811 -0.6002145 -0.1672879 -0.2407315
0.6256651 -0.6119928 -0.1852949 -0.4468486
-0.04316898 0.1205958 0.5157417 0.8471147
-0.6038489 0.7934997 -0.07005318 0.02858534
0.01743523 0.75721 -0.6508639 -0.05201083
0.64062 0.7673725 0.02702962 -0.003849946
-0.425919 0.5644696 0.463869 -0.5336596
0.6980605 -0.6307182 0.1712996 0.2925104
0.5384861 -0.4919609 -0.4731091 0.4941405
-0.5335778 0.6808292 0.3616648 0.3477999
0.5168121 -0.4212615 -0.3837609 0.6388829
0.2564737 0.5994294 0.7142934 0.2543435
0.1478519 0.7706016 0.2081137 -0.5839534
0.7679964 0.02433135 -0.00979448 -0.6399167
0.9905924 -0.04223084 -0.1051263 -0.07675699
0.09996772 0.6758385 0.7292415 0.03814862
0.4957949 -0.5619558 0.6148422 -0.2456869
-0.540577 -0.4247615 0.4840215 0.541366
0.9935049 -0.0004470227 -0.07683866 -0.08392638
-0.2316186 0.3397963 0.5914062 0.6936353
0.7520242 -0.469933 -0.3433943 -0.3093587
0.5675737 -0.4031342 0.5240185 0.4906602
-0.2397693 0.6772385 0.6201892 -0.3149985
-0.5111243 0.4294133 0.453165 0.5907604
-0.1146526 0.02363164 0.7766718 0.6189322
0.3963987 0.6084588 0.5987004 0.3379404
-0.1595828 -0.6693764 0.7145619 0.1259751
0.5191823 -0.4826771 0.4272642 0.5611754
0.5894874 -0.5223845 0.2964119 0.5401471
0.7719167 0.06298661 0.04142803 0.6312376
0.0695501 -0.3081851 0.6713765 -0.6704016
0.07578842 0.7459441 -0.6455306 -0.1453053
0.2370148 0.7304365 -0.4872165 -0.4158204
0.6614557 -0.4855983 0.3635488 0.4410248
0.5842274 -0.3934406 0.4830508 0.520139
0.6316489 -0.3021981 0.4201462 -0.5772113
-0.1014516 0.7183844 -0.6649843 -0.177277
-0.2675224 0.7210279 -0.1055905 0.6303977
0.03875329 -0.6493175 0.7474041 0.1351741
0.4051145 0.4623548 -0.5513974 0.5639779
0.1015936 0.3705127 -0.6323858 0.6726717
0.4205554 0.5874496 0.4097414 0.5569093
0.5867679 -0.4699501 -0.4123413 -0.5146115
0.046174 0.721092 -0.05086678 0.6894249
-0.06117164 0.7296427 0.1084094 0.6724037
-0.5677194 0.4151908 0.4105135 0.580336
0.7529783 -0.1051682 -0.1614395 0.6292064
0.2442837 0.6948215 -0.1642837 0.6561702
0.5583349 -0.3548384 0.6135265 -0.4312041
-0.1331061 0.6481302 0.7437522 -0.0950918
0.1498003 -0.6005433 0.7807359 -0.08578436
0.7024263 0.05111575 0.06318495 0.7071011
0.6789402 -0.4860827 -0.3652954 -0.4114887
0.2700734 -0.5992391 0.7003955 -0.2782426
0.3246248 0.642509 0.4069576 0.5623044
0.6342617 -0.09084053 -0.1019025 0.7609704
0.01694331 -0.660364 0.7507305 0.006003748
0.5373804 -0.4073841 0.5189099 0.5253503
-0.4080935 0.5765719 -0.4069277 0.579167
-0.3218504 0.6863655 -0.5502667 0.3500302
0.5997919 -0.09281567 -0.04120719 0.7936856
-0.2159373 0.6948063 0.676329 -0.114866
0.7354322 -0.6738443 -0.05530268 0.04488734
0.02395435 0.6210794 0.7831276 0.01994039
0.5469481 0.5002282 -0.5303614 0.4115049
0.6107788 -0.5209075 -0.4767757 -0.3581753
-0.2201108 -0.08709147 0.9714892 -0.01322658
0.2219442 -0.2265508 0.6670681 0.6741183
0.3811102 -0.5308539 0.579335 -0.487155
0.6473259 0.1536301 -0.3423059 0.6634709
-0.126644 0.6959872 0.06086437 0.7041723
-0.4763525 -0.4960885 0.5891268 -0.4241627
0.4380529 0.5851638 0.5065311 -0.4572955
-0.02387234 0.6482968 0.7504591 -0.1263028
-0.3666909 -0.399993 0.6761922 -0.4983046
0.01847788 0.8082628 0.5873206 0.0377377
-0.3218488 0.6863767 0.5502515 -0.3500335
0.7042054 0.668121 -0.2062227 0.1232114
0.1782304 -0.2120936 0.9586855 -0.06459324
-0.5379477 0.4927527 -0.2909403 0.6189997
-0.437693 0.5345852 -0.3490691 0.633083
0.5754634 0.7516771 0.1835837 -0.2648025
0.229753 -0.01386065 0.9720014 -0.04727206
0.5659044 -0.4549429 0.3840503 0.5703373
0.6450283 -0.2421903 -0.3599531 0.6290596
0.7719167 0.06298661 0.04142803 0.6312376
0.773855 0.1023953 -0.5971977 -0.1844411
0.5551532 0.4497307 -0.5440882 0.4399035
0.776898 0.5876446 0.1167629 0.1935712
0.07578842 0.7459441 -0.6455306 -0.1453053
0.03147766 -0.03544607 0.7636696 -0.6438644
-0.1181327 -0.2539862 0.7763429 -0.564648
0.3430053 0.6782656 -0.3672245 -0.5361428
-0.1212653 -0.05070658 0.9904574 -0.04144522
0.5867679 -0.4699501 -0.4123413 -0.5146115
0.2442837 0.6948215 -0.1642837 0.6561702
-0.1602802 -0.1686216 0.7164103 -0.6577485
0.5315717 0.3798285 0.6975667 -0.2942148
0.5169082 0.4917905 -0.4785156 0.5118308
-0.6305025 0.01094419 0.7758535 0.01995203
-0.6835015 0.007798711 -0.1212538 0.7197654
0.7371087 -0.5300889 -0.3924751 0.1471039
-0.06814352 0.05043541 0.7401261 -0.6671026
-0.5864468 -0.2761512 0.1448354 0.7475584
-0.04141966 -0.1252407 -0.6950882 0.7067188
0.4205846 0.5874354 -0.4097359 -0.5569065
-0.6635273 0.7419958 -0.03517235 0.08908711
0.6748369 0.1881717 0.1957062 0.6862109
-0.08759248 0.7413232 -0.6605198 0.08050536
0.6795103 -0.4937217 -0.3693904 -0.3975616
0.2262157 0.3001518 0.7485501 -0.5462672
0.644815 -0.508352 0.3854358 0.4209882
-0.4958043 0.5619464 0.6148375 -0.2457013
-0.02512802 0.246794 0.9648684 -0.08654633
-0.3787186 0.533227 0.5545725 -0.5144808
0.5015057 -0.4628172 0.4316083 0.5899206
-0.1895698 -0.1350544 0.9724502 0.01281348
-0.6721316 -0.05760417 0.01140555 0.7380995
0.5168121 -0.4212615 -0.3837609 0.6388829
-0.3127712 0.6088566 0.5376159 0.4923789
-0.03313686 0.7646694 0.2462763 0.5945844
-0.2940856 -0.5810353 -0.2328724 0.7222756
0.002691217 0.0601401 0.04409934 0.9972116
0.7679964 0.02433135 -0.00979448 -0.6399167
0.02887866 0.7065345 0.1249684 0.6959581
0.2356005 0.1202753 -0.02694271 0.9640023
0.1883496 0.9349511 -0.1992489 0.2251457
-0.07607371 0.003401812 -0.669307 0.7390733
0.5788944 0.4981653 0.5202555 -0.3821606
0.1919964 0.04470417 0.9796522 0.03768905
0.6447846 -0.5083603 -0.3854534 -0.4210085
0.0450138 0.0504431 0.9897959 0.1254324
-0.02387234 0.6482968 0.7504591 -0.1263028
0.9849211 0.08702908 -0.1421562 -0.04634508
-0.09368291 0.9859865 0.1378999 -0.006139929
-0.540577 -0.4247615 0.4840215 0.541366
0.4267367 0.404128 0.634285 -0.5022537
-0.4042803 0.3076124 0.6498497 0.565356
-0.3218488 0.6863767 0.5502515 -0.3500335
0.8493496 -0.01488463 -0.1171352 -0.514454
0.6900512 0.01244624 -0.02081699 0.723354
0.6107165 -0.5209529 0.4767513 0.3582478
0.5675737 -0.4031342 0.5240185 0.4906602
-0.2397693 0.6772385 0.6201892 -0.3149985
0.2165179 0.05852907 0.9578078 0.1797175
0.4189674 0.4187306 0.6501322 -0.475877
-0.4941903 0.4629031 0.4214018 0.6032554
-0.05897956 0.8015835 0.5903118 -0.07427754
0.6018983 0.7982721 -0.02166237 0.003260771
0.5754634 0.7516771 0.1835837 -0.2648025
0.6935216 -0.2760425 0.3585482 -0.560599
0.6449711 -0.542317 -0.3525453 0.4069598
0.5693476 -0.06552792 0.7996584 0.1791525
0.5191823 -0.4826771 0.4272642 0.5611754
0.4536836 0.5894265 -0.4719894 0.4732584
0.7303751 0.01901238 -0.06766603 0.6794203
0.6015269 -0.3739405 0.4801268 0.5175055
0.02244699 0.6645043 0.7469342 0.004413368
0.7719167 0.06298661 0.04142803 0.6312376
-0.1497323 0.6005508 0.78075 -0.0857216
0.7529855 -0.10512 0.1614177 -0.6292112
0.5834355 0.620354 -0.389938 0.3503029
0.6328663 -0.5060322 0.3485329 0.4711013
-0.6343322 0.1250919 0.7546745 -0.1115385
0.776898 0.5876446 0.1167629 0.1935712
0.08591487 0.7401198 -0.1822093 0.6415926
0.07578842 0.7459441 -0.6455306 -0.1453053
0.6614557 -0.4855983 0.3635488 0.4410248
0.5842274 -0.3934406 0.4830508 0.520139
-0.4069038 0.5281142 0.6714241 -0.3235957
0.5374953 -0.4881533 0.5043858 -0.4673329
0.7597551 0.05530596 0.01263892 0.6477295
0.7264714 -0.6225922 0.1713286 0.2350843
0.5169144 0.4917943 0.4784963 -0.5118389
0.03875329 -0.6493175 0.7474041 0.1351741
0.4051145 0.4623548 -0.5513974 0.5639779
0.1132719 -0.6546388 0.7012903 0.2584747
-0.07995441 0.04158879 -0.5042338 0.8588514
0.06387039 -0.6914561 0.1291496 0.7079049
0.046174 0.721092 -0.05086678 0.6894249
-0.2012406 -0.3007006 0.01830319 0.9320656
-0.06117164 0.7296427 0.1084094 0.6724037
0.1744948 0.7158328 0.6724053 -0.07075313
0.1883618 0.9349395 0.1992669 -0.2251678
-0.5191569 0.4826379 0.4273204 0.5611898
0.5444393 0.5395116 0.4743422 -0.4330273
-0.6752449 -0.0824123 -0.01057579 0.7328988
-0.5677194 0.4151908 0.4105135 0.580336
0.10957 0.9892398 0.05757533 -0.07800096
0.5122678 -0.4579813 0.5455511 -0.4798007
0.2442837 0.6948215 -0.1642837 0.6561702
-0.3550007 0.6992479 -0.4290684 -0.4482489
0.1109411 0.5166323 0.05501365 0.8472052
0.1266263 -0.695976 0.06088072 0.7041851
-0.05621499 0.7011414 -0.1424811 0.6963761
0.1138491 0.919342 -0.3578996 0.1172877
0.5583349 -0.3548384 0.6135265 -0.4312041
-0.3805413 0.2361166 0.5463193 0.707794
0.7438647 0.01164132 0.02306009 -0.6678308
0.07576501 0.7459503 0.6455364 0.1452596
0.5842144 -0.3934338 -0.4830604 -0.5201499
0.7072172 -0.06067209 0.1687363 -0.683879
-0.3730047 0.6523457 0.6175965 -0.232136
0.6061037 0.03844617 0.1830434 0.7730817
0.7679519 -0.01223768 -0.639827 -0.02685685
0.7830668 0.06069168 -0.06905401 -0.6151051
-0.3353148 0.6740386 0.5926298 -0.2864012
-0.3073491 -0.4393756 0.8434688 0.03234051
0.7371087 -0.5300889 -0.3924751 0.1471039
0.554669 0.3890255 0.2954172 0.6735949
0.6789402 -0.4860827 -0.3652954 -0.4114887
0.7370028 0.19261 -0.17126 -0.6248186
-0.3412137 0.5608961 0.6974583 -0.2872638
0.7604081 -0.09428278 0.1159265 -0.6320216
0.2700734 -0.5992391 0.7003955 -0.2782426
-0.1014702 0.7184038 0.6649558 0.1772952
-0.03872912 0.6493957 0.7473444 0.1351355
-0.6613435 0.09209339 0.743397 0.03878672
-0.5521544 -0.3735982 0.2749995 0.6927663
0.6939016 -0.05065103 0.01236978 0.7181796
-0.4659038 -0.5143574 0.5873622 -0.416384
0.01694331 -0.660364 0.7507305 0.006003748
0.567579 -0.4031609 -0.5239995 -0.4906524
-0.3308183 -0.4792667 0.5871773 -0.5622148
0.644815 -0.508352 0.3854358 0.4209882
0.5997919 -0.09281567 -0.04120719 0.7936856
-0.09370496 0.9860007 -0.1377807 0.006181986
0.1370777 0.9507112 -0.2247445 -0.1638525
0.4031717 -0.5809042 -0.3957641 0.585981
-0.01815776 -0.647173 0.7619987 0.01397456
0.7354322 -0.6738443 -0.05530268 0.04488734
0.649721 -0.1053747 -0.1290703 0.7416869
0.5469481 0.5002282 -0.5303614 0.4115049
0.6075748 -0.3283668 -0.5676953 0.4480514
0.4766822 0.7339482 -0.2852456 0.3908057
-0.183977 0.1481322 0.9713872 -0.02482131
-0.03028053 0.03681236 -0.5773022 0.8151381
-0.3787186 0.533227 0.5545725 -0.5144808
-0.03028053 0.03681236 -0.5773022 0.8151381
0.7492752 -0.4556592 -0.1265517 -0.4636226
0.7573476 -0.06282229 0.03306846 0.6491413
0.2042692 0.2938647 0.7203105 -0.5941971
-0.4876378 0.4259017 0.6447035 -0.4064165
-0.03389131 0.04415604 -0.1646083 0.9847871
0.2170498 -0.007295042 0.9759715 -0.01776665
-0.3539536 0.608403 0.5765826 -0.4148676
-0.2979252 0.6689134 0.6134649 -0.2957303
-0.3811066 0.5308495 0.579352 -0.4871425
-0.2508778 0.3350588 0.5163463 0.747116
0.5467051 0.8372983 -0.006147129 0.002686033
0.9944378 -0.09527601 -0.02859982 0.03461134
0.6935216 -0.2760425 0.3585482 -0.560599
-0.2565012 -0.599416 0.714307 0.254309
0.6854698 -0.5098787 -0.2979769 -0.4258691
0.710448 -0.5105236 0.320688 0.3630267
-0.1745038 0.5700858 0.7978408 -0.08944604
0.6835117 -0.00782011 -0.1212687 0.719753
0.7409922 -0.1445583 0.6433797 -0.126869
0.729033 0.1783035 -0.6489794 -0.1246774
0.551959 -0.3376431 0.6282024 0.4320878
0.7337078 -0.6332257 -0.1763613 -0.1720312
-0.3944573 0.2767346 0.5881451 0.6495434
0.6505558 0.02823056 0.752266 0.1003787
0.5100293 0.4768139 0.5069209 0.5055193
0.6447392 0.4963748 -0.5212355 0.2573655
-0.03641416 -0.6806224 -0.05366084 0.7297586
0.7530158 -0.6481425 -0.04359823 0.1047748
0.1729927 0.201151 0.7862473 -0.5580564
-0.2323427 -0.3144392 0.7037326 -0.5932161
0.1015936 0.3705127 -0.6323858 0.6726717
-0.5872739 0.6006285 -0.3069679 -0.4473538
0.4586091 0.5679578 0.4484196 0.5157728
-0.252975 -0.4888725 0.814516 -0.1832237
0.1421221 0.4982357 0.7275669 -0.4496762
0.6386319 -0.3713381 0.4492577 0.5024189
0.6450329 -0.2421872 0.3599389 -0.6290642
-0.3110196 0.6759044 -0.6008846 -0.2921603
0.6694395 -0.5975848 0.3555978 0.2613297
0.7755178 -0.6281762 -0.05757271 -0.02553765
0.6016576 0.4713486 0.5403355 0.3519602
0.3847546 0.5023985 0.6966739 0.3379425
0.7600368 -0.1052109 -0.6379805 0.06523348
0.6361917 -0.5890732 -0.2139093 -0.449995
0.007645398 0.6929606 0.7208599 0.01039601
-0.06477129 -0.3647959 -0.618439 0.6930091
0.2592238 0.6121643 0.6544952 0.3601305
-0.6835015 0.007798711 -0.1212538 0.7197654
-0.06824647 0.0109995 0.8389644 0.5397777
-0.1821359 0.6793792 0.705675 -0.08539961
-0.6086105 0.7800342 0.1113246 0.09352402
-0.6206172 0.7112471 0.06800659 0.323012
-0.03020794 0.09228973 0.6091031 0.7871234
-0.06127764 0.7050163 -0.6906254 0.1491089
-0.0349822 -0.007995533 0.8976605 -0.439224
-0.6613435 0.09209339 0.743397 0.03878672
0.01048714 0.7838778 0.1257191 -0.607964
0.4307056 0.4529231 0.3731751 0.6856337
0.7242298 0.456 0.3293498 0.3988533
0.4507771 0.4482145 0.5094801 0.5799429
0.347758 -0.5430281 0.6901863 -0.3283712
-0.3414815 0.5830618 0.7354567 -0.05032582
0.5927531 0.492404 -0.3103677 -0.5566453
0.644815 -0.508352 0.3854358 0.4209882
-0.1263196 0.9864897 -0.0841703 0.06161712
-0.2570772 0.9602885 -0.1015726 0.03795029
0.7919577 -0.5590003 0.2353642 0.07017989
-0.05459499 0.03393945 0.9979044 -0.007363827
0.2191133 0.6158764 0.1298926 0.7455291
-0.2073703 0.9729221 -0.08850823 0.05085679
0.584216 0.3382274 0.6033131 0.4246259
0.6174769 0.7600892 -0.141919 0.1443792
0.877879 -0.3076946 0.2769933 0.2406808
-0.3234686 0.6970179 -0.5358418 0.3498679
0.4810525 -0.5182651 -0.4475731 0.5474193
0.2564737 0.5994294 0.7142934 0.2543435
-0.3798523 0.6036946 -0.07361574 0.6970263
0.7679964 0.02433135 -0.00979448 -0.6399167
-0.3185887 0.773034 0.511205 0.1989702
-0.280635 0.6893558 0.6084528 0.2753502
0.597222 -0.4650617 0.3609198 -0.5447754
-0.02387234 0.6482968 0.7504591 -0.1263028
0.09996772 0.6758385 0.7292415 0.03814862
-0.2316186 0.3397963 0.5914062 0.6936353
0.6900512 0.01244624 -0.02081699 0.723354
0.03449231 -0.678603 0.7334509 0.01891606
0.2074668 0.0223057 0.9743355 -0.08444113
0.4766871 0.7339633 0.2852557 -0.3907638
-0.4734181 0.354318 0.5043077 0.6292915
-0.0566844 0.6275265 0.7640752 -0.1385151
-0.25023 0.6537706 0.6317012 -0.3330503
0.6787912 -0.5998453 0.2425737 0.3472551
0.08852895 0.1429387 -0.6531193 0.7383537
-0.09725174 0.03098855 0.002681954 0.9947737
0.5191823 -0.4826771 0.4272642 0.5611754
0.1946916 0.9011537 -0.07275446 0.3804258
0.6240965 -0.5624961 -0.3426834 -0.4203209
0.710448 -0.5105236 0.320688 0.3630267
0.6331999 0.4381583 -0.5304897 0.3544796
-0.3883499 0.575547 0.643751 -0.3217365
-0.639758 0.1003912 0.7540781 -0.1095332
0.7601081 0.1855546 -0.603165 -0.1549094
0.5341964 0.5368776 0.3794798 0.5314054
0.2606247 0.6729197 0.1376358 0.6784617
0.2765266 0.7044084 0.004132982 0.6537007
0.2112736 0.8277602 -0.061769 0.5161019
0.07578842 0.7459441 -0.6455306 -0.1453053
0.6614557 -0.4855983 0.3635488 0.4410248
0.5842274 -0.3934406 0.4830508 0.520139
0.5374953 -0.4881533 0.5043858 -0.4673329
-0.1014516 0.7183844 -0.6649843 -0.177277
0.584434 0.3682986 0.2613452 0.6741599
-0.07995441 0.04158879 -0.5042338 0.8588514
-0.02318397 -0.6952641 0.1033688 0.7109045
0.5785609 -0.5448559 -0.2611739 -0.5478936
-0.5677194 0.4151908 0.4105135 0.580336
0.5385756 -0.4637581 0.4981764 0.4966739
-0.3575248 0.6323109 -0.5472179 -0.4158263
0.3429288 0.596002 0.5324076 -0.4936836
0.7438647 0.01164132 0.02306009 -0.6678308
-0.3730047 0.6523457 0.6175965 -0.232136
-0.6835015 0.007798711 -0.1212538 0.7197654
-0.3073491 -0.4393756 0.8434688 0.03234051
0.7049381 0.6018368 0.3106185 -0.2106439
0.7370028 0.19261 -0.17126 -0.6248186
0.5888841 0.3623402 0.5716704 -0.4417214
-0.6605466 -0.1418888 -0.0364969 0.7363516
0.2575276 0.67115 -0.6642311 -0.2050222
-0.0212907 0.6765354 0.7356868 0.02472708
0.2218306 0.7545542 -0.6018718 -0.1385252
-0.4080935 0.5765719 -0.4069277 0.579167
-0.3414815 0.5830618 0.7354567 -0.05032582
0.5997919 -0.09281567 -0.04120719 0.7936856
0.2089818 -0.192862 -0.1823169 0.941218
0.7135646 -0.1006768 -0.01600981 0.6931331
-0.4601621 0.5571773 -0.5064664 0.470421
0.01915777 -0.09550689 0.5030521 0.858749
0.7520496 -0.4699717 0.3433504 0.3092868
-0.1895698 -0.1350544 0.9724502 0.01281348
-0.1890922 -0.1532742 0.9680765 0.05982463
-0.1494237 0.9861978 0.06627186 0.02634935
0.5329673 -0.3967303 0.5359884 -0.5208334
0.6703021 0.3203488 0.2680152 -0.6133836
0.7154773 0.008608519 -0.2888774 0.6360565
0.4380529 0.5851638 0.5065311 -0.4572955
0.6877788 0.1036814 0.07137118 0.7149243
-0.2397693 0.6772385 0.6201892 -0.3149985
-0.01695461 0.6603583 0.7507349 0.006036663
0.7371497 0.005471657 -0.2963758 0.607241
0.6018983 0.7982721 -0.02166237 0.003260771
0.5754634 0.7516771 0.1835837 -0.2648025
-0.01074771 0.9980857 0.0540328 -0.02810505
0.7719167 0.06298661 0.04142803 0.6312376
0.7326236 -0.6022539 -0.2551816 -0.1882419
-0.3944573 0.2767346 0.5881451 0.6495434
0.0104778 0.7838772 -0.125743 0.6079601
-0.6443716 -0.1572003 0.7361853 0.1345527
0.6406251 0.04466191 0.7523222 0.1470238
-0.5226954 0.5654896 -0.3178683 -0.5531461
0.7597551 0.05530596 0.01263892 0.6477295
-0.1181327 -0.2539862 0.7763429 -0.564648
0.3430053 0.6782656 -0.3672245 -0.5361428
0.3073186 0.4392935 0.8435255 0.03226861
-0.4418552 0.3166257 0.6409141 0.541979
-0.1565342 0.6645787 0.726536 -0.07731515
0.3847546 0.5023985 0.6966739 0.3379425
0.0353622 -0.04616268 -0.5679151 0.8210304
0.1908631 0.7205006 0.5925808 0.3054471
0.7738649 0.1023589 0.5971907 0.1844422
-0.04141966 -0.1252407 -0.6950882 0.7067188
-0.06127764 0.7050163 -0.6906254 0.1491089
-0.03872912 0.6493957 0.7473444 0.1351355
-0.6038489 0.7934997 -0.07005318 0.02858534
-0.5268442 -0.3710474 0.7245543 0.2444995
0.04968514 -0.09377993 0.6106383 0.7847659
0.64062 0.7673725 0.02702962 -0.003849946
0.2262157 0.3001518 0.7485501 -0.5462672
-0.3038318 -0.03625166 0.9180338 0.2521625
0.05624438 0.7461452 -0.06480527 -0.6602303
0.1813799 0.6790202 -0.236324 -0.6709573
0.9805725 -0.1877472 0.04649039 -0.03266869
-0.3787186 0.533227 0.5545725 -0.5144808
0.584216 0.3382274 0.6033131 0.4246259
-0.2159373 0.6948063 0.676329 -0.114866
0.395708 0.5033469 0.5456653 -0.5406538
-0.3282745 -0.05155598 0.9431074 -0.01123491
-0.08188552 0.6269738 0.7683255 0.09936991
-0.2940856 -0.5810353 -0.2328724 0.7222756
0.7423023 -0.01244183 -0.2949608 0.6015236
0.7135823 -0.1006581 0.01600611 -0.6931176
-0.09368291 0.9859865 0.1378999 -0.006139929
-0.540577 -0.4247615 0.4840215 0.541366
0.2170498 -0.007295042 0.9759715 -0.01776665
0.7271015 0.5653349 0.1816328 -0.3445712
-0.4042803 0.3076124 0.6498497 0.565356
0.7246766 0.05845913 -0.04508826 0.6851228
-0.2397693 0.6772385 0.6201892 -0.3149985
0.4189674 0.4187306 0.6501322 -0.475877
-0.137384 0.725757 0.6229332 -0.2575976
-0.4941903 0.4629031 0.4214018 0.6032554
-0.05897956 0.8015835 0.5903118 -0.07427754
-0.3234769 0.6970042 0.5358605 -0.3498591
0.5894874 -0.5223845 0.2964119 0.5401471
0.6450283 -0.2421903 -0.3599531 0.6290596
0.7719167 0.06298661 0.04142803 0.6312376
-0.2159486 0.5910033 0.7726024 -0.08465762
0.6240965 -0.5624961 -0.3426834 -0.4203209
0.5834355 0.620354 -0.389938 0.3503029
0.6835117 -0.00782011 -0.1212687 0.719753
-0.6563112 0.04988261 0.7523553 -0.02699487
0.566355 -0.5375012 0.5594454 0.2781282
-0.6343322 0.1250919 0.7546745 -0.1115385
0.776898 0.5876446 0.1167629 0.1935712
0.6789588 0.1677043 0.05297344 0.7128001
-0.4069038 0.5281142 0.6714241 -0.3235957
0.7264714 -0.6225922 0.1713286 0.2350843
-0.6401822 0.7573581 -0.04172469 -0.1217961
0.5169144 0.4917943 0.4784963 -0.5118389
0.2417972 0.6738331 -0.5738653 -0.3976953
0.4051145 0.4623548 -0.5513974 0.5639779
0.02204684 0.06762654 0.7674937 -0.637098
0.1132719 -0.6546388 0.7012903 0.2584747
-0.4302998 0.3639333 0.5846726 0.5835689
0.06387039 -0.6914561 0.1291496 0.7079049
0.1744948 0.7158328 0.6724053 -0.07075313
-0.5308358 0.8439557 0.04844026 0.06004585
-0.6752449 -0.0824123 -0.01057579 0.7328988
-0.5677194 0.4151908 0.4105135 0.580336
0.04817097 0.6726715 0.5071102 0.5366859
0.1266263 -0.695976 0.06088072 0.7041851
0.7438647 0.01164132 0.02306009 -0.6678308
0.4763768 0.5553367 0.4994369 -0.4639278
0.5842144 -0.3934338 -0.4830604 -0.5201499
0.7455742 -0.08196875 0.1470904 -0.644798
0.0449642 0.02102775 0.9982582 -0.03188327
0.6789402 -0.4860827 -0.3652954 -0.4114887
-0.06814352 0.05043541 0.7401261 -0.6671026
-0.3412137 0.5608961 0.6974583 -0.2872638
-0.6605466 -0.1418888 -0.0364969 0.7363516
0.02008167 0.7802699 -0.624802 0.0199538
0.6939016 -0.05065103 0.01236978 0.7181796
0.7635185 -0.1011529 -0.1596917 0.6174999
-0.3308183 -0.4792667 0.5871773 -0.5622148
0.117024 0.1064902 0.1282215 0.9790425
-0.01815776 -0.647173 0.7619987 0.01397456
-0.2159373 0.6948063 0.676329 -0.114866
-0.1895698 -0.1350544 0.9724502 0.01281348
-0.5691085 0.01723104 -0.1427125 0.8095996
-0.2067265 -0.1180081 0.9667628 -0.09331483
0.8000585 0.5389897 -0.1958667 0.1761606
0.6494918 0.7597807 0.02928409 -0.005999735
-0.6492413 0.2915666 -0.2236411 0.6659274
0.8068436 0.5584385 -0.01362179 0.1922605
0.1270893 0.06651866 0.9448171 0.2945235
-0.5659111 0.2621551 -0.1950757 0.7569444
0.01352364 -0.06570034 -0.1570328 0.9853127
-0.3831704 0.5732269 0.6479553 -0.3236435
0.3786725 -0.5332079 0.5546418 -0.5144597
0.4656268 -0.577255 0.6335433 -0.2204338
-0.5561211 0.4324265 -0.3447353 0.6203983
0.7380828 -0.6529804 0.09081183 0.143539
0.6450283 -0.2421903 -0.3599531 0.6290596
0.4557115 0.5537749 0.3724875 0.5889934
0.1482071 -0.108103 0.766662 0.6152866
-0.5364243 0.5437612 -0.4155057 -0.4938904
-0.5896571 0.7984732 0.07622821 -0.09452068
0.5072918 0.547556 0.4964729 0.4431161
0.7665735 0.1278699 0.6159603 0.1288682
0.7551525 0.001409392 0.6536696 0.04958515
0.7258911 0.05573732 0.6659659 0.1626801
0.5842144 -0.3934338 -0.4830604 -0.5201499
0.7329251 -0.5525485 0.2511369 0.3073128
